"time"	"cell.id"	"boundary"	"b"	"b2"	"time"
6890	66	490.6616862	2	7.04375667	6890
6890	67	490.6616862	2	7.95090715	6890
6890	68	490.6616862	4	18.1963714	6890
6890	69	490.6616862	0	0	6890
6890	70	490.6616862	2	13.92742796	6890
6890	71	490.6616862	0	0	6890
6890	72	490.6616862	1	5.496264674	6890
6890	73	490.6616862	0	0	6890
6890	74	490.6616862	2	15.79509072	6890
6890	75	490.6616862	2	13.02027748	6890
6890	76	490.6616862	0	0	6890
6890	77	490.6616862	0	0	6890
6890	78	490.6616862	1	9.124866596	6890
6890	79	490.6616862	1	6.830309498	6890
6890	80	490.6616862	2	11.31270011	6890
6890	81	490.6616862	2	9.92529349	6890
6890	82	490.6616862	1	8.537886873	6890
6890	83	490.6616862	1	7.310565635	6890
6890	84	490.6616862	4	14.62113127	6890
6890	85	490.6616862	1	7.150480256	6890
6890	86	490.6616862	2	18.72998933	6890
6890	87	490.6616862	2	11.68623266	6890
6890	88	490.6616862	2	14.14087513	6890
6890	89	490.6616862	2	14.94130203	6890
6890	90	490.6616862	2	13.92742796	6890
6890	91	490.6616862	2	9.978655283	6890
6890	92	490.6616862	4	20.11739594	6890
6890	93	490.6616862	2	9.658484525	6890
6890	94	490.6616862	2	7.897545358	6890
6890	95	490.6616862	1	9.551760939	6890
6890	96	490.6616862	2	11.68623266	6890
6890	97	490.6616862	2	14.14087513	6890
6890	98	490.6616862	1	12.96691569	6890
6890	99	490.6616862	2	12.05976521	6890
6890	100	490.6616862	1	9.871931697	6890

6900	1	495.2508004	2	16.27534685	6900
6900	2	495.2508004	2	15.20811099	6900
6900	3	495.2508004	2	10.24546425	6900
6900	4	495.2508004	0	0	6900
6900	5	495.2508004	3	19.58377801	6900
6900	6	495.2508004	1	5.976520811	6900
6900	7	495.2508004	0	0	6900
6900	8	495.2508004	0	0	6900
6900	9	495.2508004	1	6.13660619	6900
6900	10	495.2508004	2	18.78335112	6900
6900	11	495.2508004	2	9.01814301	6900
6900	12	495.2508004	0	0	6900
6900	13	495.2508004	0	0	6900
6900	14	495.2508004	1	6.723585912	6900
6900	15	495.2508004	0	0	6900
6900	16	495.2508004	0	0	6900
6900	17	495.2508004	4	19.95731057	6900
6900	18	495.2508004	3	17.60939168	6900
6900	19	495.2508004	0	0	6900
6900	20	495.2508004	3	20.54429029	6900
6900	21	495.2508004	1	9.01814301	6900
6900	22	495.2508004	0	0	6900
6900	23	495.2508004	0	0	6900
6900	24	495.2508004	0	0	6900
6900	25	495.2508004	1	2.454642476	6900
6900	26	495.2508004	4	21.71824973	6900
6900	27	495.2508004	3	20.11739594	6900
6900	28	495.2508004	3	21.29135539	6900
6900	29	495.2508004	3	20.27748132	6900
6900	30	495.2508004	2	12.75346852	6900
6900	31	495.2508004	0	0	6900
6900	32	495.2508004	1	5.282817503	6900
6900	33	495.2508004	3	22.41195304	6900
6900	34	495.2508004	3	16.22198506	6900
6900	35	495.2508004	3	19.31696905	6900
6900	36	495.2508004	0	0	6900
6900	37	495.2508004	3	19.05016009	6900
6900	38	495.2508004	4	20.22411953	6900
6900	39	495.2508004	0	0	6900
6900	40	495.2508004	0	0	6900
6900	41	495.2508004	0	0	6900
6900	42	495.2508004	3	23.85272145	6900
6900	43	495.2508004	2	17.28922092	6900
6900	44	495.2508004	2	13.39381003	6900
6900	45	495.2508004	0	0	6900
6900	46	495.2508004	0	0	6900
6900	47	495.2508004	3	18.72998933	6900
6900	48	495.2508004	2	17.60939168	6900
6900	49	495.2508004	2	12.00640342	6900
6900	50	495.2508004	2	16.16862327	6900
6900	51	495.2508004	1	8.911419424	6900
6900	52	495.2508004	2	13.71398079	6900
6900	53	495.2508004	2	14.46104589	6900
6900	54	495.2508004	2	13.92742796	6900
6900	55	495.2508004	0	0	6900
6900	56	495.2508004	1	6.883671291	6900
6900	57	495.2508004	2	14.99466382	6900
6900	58	495.2508004	2	11.04589114	6900
6900	59	495.2508004	1	6.776947705	6900
6900	60	495.2508004	0	0	6900
6900	61	495.2508004	1	8.644610459	6900
6900	62	495.2508004	3	17.07577375	6900
6900	63	495.2508004	0	0	6900
6900	64	495.2508004	2	15.10138741	6900
6900	65	495.2508004	1	9.978655283	6900
6900	66	495.2508004	2	8.004268943	6900
6900	67	495.2508004	2	8.377801494	6900
6900	68	495.2508004	4	15.79509072	6900
6900	69	495.2508004	0	0	6900
6900	70	495.2508004	2	14.51440768	6900
6900	71	495.2508004	0	0	6900
6900	72	495.2508004	1	6.243329776	6900
6900	73	495.2508004	0	0	6900
6900	74	495.2508004	2	14.4076841	6900
6900	75	495.2508004	2	13.92742796	6900
6900	76	495.2508004	0	0	6900
6900	77	495.2508004	0	0	6900
6900	78	495.2508004	2	9.658484525	6900
6900	79	495.2508004	1	5.282817503	6900
6900	80	495.2508004	2	12.80683031	6900
6900	81	495.2508004	2	9.284951974	6900
6900	82	495.2508004	1	8.48452508	6900
6900	83	495.2508004	1	7.95090715	6900
6900	84	495.2508004	3	15.1547492	6900
6900	85	495.2508004	2	7.684098186	6900
6900	86	495.2508004	2	20.4909285	6900
6900	87	495.2508004	2	11.73959445	6900
6900	88	495.2508004	2	14.88794023	6900
6900	89	495.2508004	1	13.39381003	6900
6900	90	495.2508004	2	13.55389541	6900
6900	91	495.2508004	1	8.751334045	6900
6900	92	495.2508004	4	21.77161153	6900
6900	93	495.2508004	2	11.09925293	6900
6900	94	495.2508004	2	8.004268943	6900
6900	95	495.2508004	1	9.071504803	6900
6900	96	495.2508004	2	11.52614728	6900
6900	97	495.2508004	2	13.98078975	6900
6900	98	495.2508004	1	14.67449306	6900
6900	99	495.2508004	2	13.55389541	6900
6900	100	495.2508004	1	9.658484525	6900

6910	1	491.9957311	2	16.86232657	6910
6910	2	491.9957311	2	15.58164354	6910
6910	3	491.9957311	2	9.711846318	6910
6910	4	491.9957311	0	0	6910
6910	5	491.9957311	2	18.83671291	6910
6910	6	491.9957311	1	7.203842049	6910
6910	7	491.9957311	0	0	6910
6910	8	491.9957311	0	0	6910
6910	9	491.9957311	1	7.097118463	6910
6910	10	491.9957311	3	19.85058698	6910
6910	11	491.9957311	2	10.51227321	6910
6910	12	491.9957311	0	0	6910
6910	13	491.9957311	0	0	6910
6910	14	491.9957311	1	6.029882604	6910
6910	15	491.9957311	0	0	6910
6910	16	491.9957311	0	0	6910
6910	17	491.9957311	4	19.47705443	6910
6910	18	491.9957311	3	16.6488794	6910
6910	19	491.9957311	0	0	6910
6910	20	491.9957311	3	20.65101387	6910
6910	21	491.9957311	1	9.124866596	6910
6910	22	491.9957311	0	0	6910
6910	23	491.9957311	0	0	6910
6910	24	491.9957311	0	0	6910
6910	25	491.9957311	1	3.094983991	6910
6910	26	491.9957311	4	22.19850587	6910
6910	27	491.9957311	3	20.22411953	6910
6910	28	491.9957311	3	20.75773746	6910
6910	29	491.9957311	3	19.10352188	6910
6910	30	491.9957311	2	11.20597652	6910
6910	31	491.9957311	0	0	6910
6910	32	491.9957311	2	5.976520811	6910
6910	33	491.9957311	3	21.9850587	6910
6910	34	491.9957311	3	17.07577375	6910
6910	35	491.9957311	3	18.46318036	6910
6910	36	491.9957311	0	0	6910
6910	37	491.9957311	3	17.34258271	6910
6910	38	491.9957311	3	20.81109925	6910
6910	39	491.9957311	0	0	6910
6910	40	491.9957311	0	0	6910
6910	41	491.9957311	0	0	6910
6910	42	491.9957311	3	20.97118463	6910
6910	43	491.9957311	2	15.20811099	6910
6910	44	491.9957311	2	13.28708645	6910
6910	45	491.9957311	0	0	6910
6910	46	491.9957311	0	0	6910
6910	47	491.9957311	3	17.23585912	6910
6910	48	491.9957311	2	18.67662753	6910
6910	49	491.9957311	2	13.44717182	6910
6910	50	491.9957311	2	17.34258271	6910
6910	51	491.9957311	1	9.071504803	6910
6910	52	491.9957311	2	12.00640342	6910
6910	53	491.9957311	2	12.96691569	6910
6910	54	491.9957311	2	12.37993597	6910
6910	55	491.9957311	0	0	6910
6910	56	491.9957311	1	5.976520811	6910
6910	57	491.9957311	2	16.32870864	6910
6910	58	491.9957311	2	10.35218783	6910
6910	59	491.9957311	1	5.389541089	6910
6910	60	491.9957311	1	0.05336179296	6910
6910	61	491.9957311	1	10.13874066	6910
6910	62	491.9957311	3	18.35645678	6910
6910	63	491.9957311	0	0	6910
6910	64	491.9957311	2	13.23372465	6910
6910	65	491.9957311	1	10.08537887	6910
6910	66	491.9957311	2	7.5773746	6910
6910	67	491.9957311	2	8.431163287	6910
6910	68	491.9957311	4	16.59551761	6910
6910	69	491.9957311	0	0	6910
6910	70	491.9957311	2	15.63500534	6910
6910	71	491.9957311	0	0	6910
6910	72	491.9957311	1	6.13660619	6910
6910	73	491.9957311	0	0	6910
6910	74	491.9957311	2	17.60939168	6910
6910	75	491.9957311	2	15.52828175	6910
6910	76	491.9957311	0	0	6910
6910	77	491.9957311	0	0	6910
6910	78	491.9957311	1	10.24546425	6910
6910	79	491.9957311	1	4.429028815	6910
6910	80	491.9957311	2	12.96691569	6910
6910	81	491.9957311	2	10.19210245	6910
6910	82	491.9957311	1	8.377801494	6910
6910	83	491.9957311	1	7.524012807	6910
6910	84	491.9957311	3	16.11526147	6910
6910	85	491.9957311	1	6.510138741	6910
6910	86	491.9957311	2	19.95731057	6910
6910	87	491.9957311	2	13.92742796	6910
6910	88	491.9957311	2	13.87406617	6910
6910	89	491.9957311	1	12.113127	6910
6910	90	491.9957311	2	11.84631804	6910
6910	91	491.9957311	2	9.338313767	6910
6910	92	491.9957311	4	17.87620064	6910
6910	93	491.9957311	2	13.02027748	6910
6910	94	491.9957311	2	7.844183565	6910
6910	95	491.9957311	1	9.551760939	6910
6910	96	491.9957311	2	11.09925293	6910
6910	97	491.9957311	2	16.06189968	6910
6910	98	491.9957311	1	11.79295624	6910
6910	99	491.9957311	2	14.51440768	6910
6910	100	491.9957311	1	8.964781217	6910

6920	1	491.4087513	3	17.71611526	6920
6920	2	491.4087513	2	14.24759872	6920
6920	3	491.4087513	2	12.96691569	6920
6920	4	491.4087513	0	0	6920
6920	5	491.4087513	2	18.14300961	6920
6920	6	491.4087513	1	7.790821772	6920
6920	7	491.4087513	0	0	6920
6920	8	491.4087513	0	0	6920
6920	9	491.4087513	1	7.310565635	6920
6920	10	491.4087513	2	19.05016009	6920
6920	11	491.4087513	2	9.39167556	6920
6920	12	491.4087513	0	0	6920
6920	13	491.4087513	0	0	6920
6920	14	491.4087513	1	7.417289221	6920
6920	15	491.4087513	0	0	6920
6920	16	491.4087513	0	0	6920
6920	17	491.4087513	4	21.2379936	6920
6920	18	491.4087513	3	17.34258271	6920
6920	19	491.4087513	0	0	6920
6920	20	491.4087513	3	19.26360726	6920
6920	21	491.4087513	1	9.498399146	6920
6920	22	491.4087513	0	0	6920
6920	23	491.4087513	0	0	6920
6920	24	491.4087513	0	0	6920
6920	25	491.4087513	1	4.162219851	6920
6920	26	491.4087513	4	20.01067236	6920
6920	27	491.4087513	3	20.11739594	6920
6920	28	491.4087513	3	18.72998933	6920
6920	29	491.4087513	3	19.47705443	6920
6920	30	491.4087513	3	13.28708645	6920
6920	31	491.4087513	0	0	6920
6920	32	491.4087513	1	6.937033084	6920
6920	33	491.4087513	3	23.10565635	6920
6920	34	491.4087513	3	17.34258271	6920
6920	35	491.4087513	3	14.83457844	6920
6920	36	491.4087513	0	0	6920
6920	37	491.4087513	3	19.95731057	6920
6920	38	491.4087513	2	19.31696905	6920
6920	39	491.4087513	0	0	6920
6920	40	491.4087513	0	0	6920
6920	41	491.4087513	0	0	6920
6920	42	491.4087513	3	21.61152615	6920
6920	43	491.4087513	3	16.7022412	6920
6920	44	491.4087513	2	12.96691569	6920
6920	45	491.4087513	0	0	6920
6920	46	491.4087513	0	0	6920
6920	47	491.4087513	3	17.4493063	6920
6920	48	491.4087513	2	15.84845251	6920
6920	49	491.4087513	2	12.00640342	6920
6920	50	491.4087513	2	16.16862327	6920
6920	51	491.4087513	1	10.51227321	6920
6920	52	491.4087513	2	10.93916756	6920
6920	53	491.4087513	2	11.52614728	6920
6920	54	491.4087513	2	14.24759872	6920
6920	55	491.4087513	0	0	6920
6920	56	491.4087513	1	8.217716115	6920
6920	57	491.4087513	2	17.28922092	6920
6920	58	491.4087513	2	13.12700107	6920
6920	59	491.4087513	2	9.178228388	6920
6920	60	491.4087513	0	0	6920
6920	61	491.4087513	1	8.431163287	6920
6920	62	491.4087513	2	19.15688367	6920
6920	63	491.4087513	0	0	6920
6920	64	491.4087513	2	13.82070438	6920
6920	65	491.4087513	2	10.51227321	6920
6920	66	491.4087513	2	8.057630736	6920
6920	67	491.4087513	2	6.937033084	6920
6920	68	491.4087513	4	15.9018143	6920
6920	69	491.4087513	0	0	6920
6920	70	491.4087513	2	15.10138741	6920
6920	71	491.4087513	0	0	6920
6920	72	491.4087513	1	6.990394877	6920
6920	73	491.4087513	0	0	6920
6920	74	491.4087513	2	16.38207044	6920
6920	75	491.4087513	2	13.82070438	6920
6920	76	491.4087513	0	0	6920
6920	77	491.4087513	0	0	6920
6920	78	491.4087513	1	9.605122732	6920
6920	79	491.4087513	1	4.055496265	6920
6920	80	491.4087513	2	13.50053362	6920
6920	81	491.4087513	2	10.6189968	6920
6920	82	491.4087513	1	8.964781217	6920
6920	83	491.4087513	1	8.217716115	6920
6920	84	491.4087513	4	13.82070438	6920
6920	85	491.4087513	1	4.268943436	6920
6920	86	491.4087513	2	20.11739594	6920
6920	87	491.4087513	2	10.51227321	6920
6920	88	491.4087513	2	15.26147279	6920
6920	89	491.4087513	1	11.95304162	6920
6920	90	491.4087513	2	14.03415155	6920
6920	91	491.4087513	1	7.524012807	6920
6920	92	491.4087513	4	15.79509072	6920
6920	93	491.4087513	2	12.80683031	6920
6920	94	491.4087513	2	10.35218783	6920
6920	95	491.4087513	1	9.01814301	6920
6920	96	491.4087513	2	10.6189968	6920
6920	97	491.4087513	2	16.75560299	6920
6920	98	491.4087513	1	9.765208111	6920
6920	99	491.4087513	2	12.32657417	6920
6920	100	491.4087513	1	11.3660619	6920

6930	1	490.1814301	3	18.56990395	6930
6930	2	490.1814301	2	16.32870864	6930
6930	3	490.1814301	2	10.19210245	6930
6930	4	490.1814301	0	0	6930
6930	5	490.1814301	3	17.98292423	6930
6930	6	490.1814301	1	7.097118463	6930
6930	7	490.1814301	0	0	6930
6930	8	490.1814301	0	0	6930
6930	9	490.1814301	1	7.363927428	6930
6930	10	490.1814301	2	16.59551761	6930
6930	11	490.1814301	2	11.15261473	6930
6930	12	490.1814301	0	0	6930
6930	13	490.1814301	0	0	6930
6930	14	490.1814301	1	4.749199573	6930
6930	15	490.1814301	0	0	6930
6930	16	490.1814301	0	0	6930
6930	17	490.1814301	4	19.58377801	6930
6930	18	490.1814301	3	20.01067236	6930
6930	19	490.1814301	0	0	6930
6930	20	490.1814301	3	17.4493063	6930
6930	21	490.1814301	1	8.377801494	6930
6930	22	490.1814301	0	0	6930
6930	23	490.1814301	0	0	6930
6930	24	490.1814301	0	0	6930
6930	25	490.1814301	1	2.828175027	6930
6930	26	490.1814301	4	21.2379936	6930
6930	27	490.1814301	3	19.90394877	6930
6930	28	490.1814301	3	18.78335112	6930
6930	29	490.1814301	3	20.17075774	6930
6930	30	490.1814301	2	13.6072572	6930
6930	31	490.1814301	0	0	6930
6930	32	490.1814301	1	8.537886873	6930
6930	33	490.1814301	4	22.09178228	6930
6930	34	490.1814301	3	19.42369264	6930
6930	35	490.1814301	3	17.07577375	6930
6930	36	490.1814301	0	0	6930
6930	37	490.1814301	3	19.15688367	6930
6930	38	490.1814301	2	20.01067236	6930
6930	39	490.1814301	0	0	6930
6930	40	490.1814301	0	0	6930
6930	41	490.1814301	0	0	6930
6930	42	490.1814301	3	21.87833511	6930
6930	43	490.1814301	3	15.26147279	6930
6930	44	490.1814301	2	12.9135539	6930
6930	45	490.1814301	0	0	6930
6930	46	490.1814301	0	0	6930
6930	47	490.1814301	3	16.86232657	6930
6930	48	490.1814301	2	16.48879402	6930
6930	49	490.1814301	2	12.75346852	6930
6930	50	490.1814301	2	15.74172892	6930
6930	51	490.1814301	1	9.01814301	6930
6930	52	490.1814301	2	11.47278549	6930
6930	53	490.1814301	2	11.68623266	6930
6930	54	490.1814301	2	14.78121665	6930
6930	55	490.1814301	0	0	6930
6930	56	490.1814301	1	6.189967983	6930
6930	57	490.1814301	2	15.47491996	6930
6930	58	490.1814301	2	11.20597652	6930
6930	59	490.1814301	1	7.95090715	6930
6930	60	490.1814301	0	0	6930
6930	61	490.1814301	1	8.751334045	6930
6930	62	490.1814301	3	21.13127001	6930
6930	63	490.1814301	0	0	6930
6930	64	490.1814301	2	15.42155816	6930
6930	65	490.1814301	2	10.99252935	6930
6930	66	490.1814301	2	9.284951974	6930
6930	67	490.1814301	2	6.13660619	6930
6930	68	490.1814301	4	16.7022412	6930
6930	69	490.1814301	0	0	6930
6930	70	490.1814301	2	14.56776948	6930
6930	71	490.1814301	0	0	6930
6930	72	490.1814301	1	4.375667022	6930
6930	73	490.1814301	0	0	6930
6930	74	490.1814301	2	16.7022412	6930
6930	75	490.1814301	2	15.10138741	6930
6930	76	490.1814301	0	0	6930
6930	77	490.1814301	0	0	6930
6930	78	490.1814301	1	9.605122732	6930
6930	79	490.1814301	1	6.723585912	6930
6930	80	490.1814301	2	12.113127	6930
6930	81	490.1814301	2	9.338313767	6930
6930	82	490.1814301	1	9.124866596	6930
6930	83	490.1814301	1	6.189967983	6930
6930	84	490.1814301	4	13.50053362	6930
6930	85	490.1814301	1	6.296691569	6930
6930	86	490.1814301	2	19.15688367	6930
6930	87	490.1814301	2	12.70010672	6930
6930	88	490.1814301	2	16.43543223	6930
6930	89	490.1814301	1	10.56563501	6930
6930	90	490.1814301	2	13.28708645	6930
6930	91	490.1814301	1	8.271077908	6930
6930	92	490.1814301	4	14.46104589	6930
6930	93	490.1814301	2	10.6189968	6930
6930	94	490.1814301	2	10.77908218	6930
6930	95	490.1814301	1	10.83244397	6930
6930	96	490.1814301	2	10.19210245	6930
6930	97	490.1814301	2	17.71611526	6930
6930	98	490.1814301	1	9.551760939	6930
6930	99	490.1814301	2	11.31270011	6930
6930	100	490.1814301	2	14.46104589	6930

6940	1	482.3906083	3	17.12913554	6940
6940	2	482.3906083	2	15.26147279	6940
6940	3	482.3906083	2	12.32657417	6940
6940	4	482.3906083	0	0	6940
6940	5	482.3906083	3	21.2379936	6940
6940	6	482.3906083	1	6.723585912	6940
6940	7	482.3906083	0	0	6940
6940	8	482.3906083	0	0	6940
6940	9	482.3906083	1	7.363927428	6940
6940	10	482.3906083	2	15.52828175	6940
6940	11	482.3906083	2	11.09925293	6940
6940	12	482.3906083	0	0	6940
6940	13	482.3906083	0	0	6940
6940	14	482.3906083	1	3.575240128	6940
6940	15	482.3906083	0	0	6940
6940	16	482.3906083	0	0	6940
6940	17	482.3906083	3	17.98292423	6940
6940	18	482.3906083	3	18.1963714	6940
6940	19	482.3906083	0	0	6940
6940	20	482.3906083	4	18.51654216	6940
6940	21	482.3906083	1	8.377801494	6940
6940	22	482.3906083	0	0	6940
6940	23	482.3906083	0	0	6940
6940	24	482.3906083	0	0	6940
6940	25	482.3906083	1	1.707577375	6940
6940	26	482.3906083	4	22.41195304	6940
6940	27	482.3906083	3	20.06403415	6940
6940	28	482.3906083	3	19.74386339	6940
6940	29	482.3906083	3	17.28922092	6940
6940	30	482.3906083	2	10.24546425	6940
6940	31	482.3906083	0	0	6940
6940	32	482.3906083	2	7.417289221	6940
6940	33	482.3906083	3	21.87833511	6940
6940	34	482.3906083	3	19.90394877	6940
6940	35	482.3906083	3	19.58377801	6940
6940	36	482.3906083	0	0	6940
6940	37	482.3906083	3	19.10352188	6940
6940	38	482.3906083	2	19.31696905	6940
6940	39	482.3906083	0	0	6940
6940	40	482.3906083	0	0	6940
6940	41	482.3906083	0	0	6940
6940	42	482.3906083	3	23.26574173	6940
6940	43	482.3906083	2	13.02027748	6940
6940	44	482.3906083	2	14.19423693	6940
6940	45	482.3906083	0	0	6940
6940	46	482.3906083	0	0	6940
6940	47	482.3906083	3	16.27534685	6940
6940	48	482.3906083	2	17.02241195	6940
6940	49	482.3906083	2	11.84631804	6940
6940	50	482.3906083	2	14.78121665	6940
6940	51	482.3906083	1	8.271077908	6940
6940	52	482.3906083	2	11.20597652	6940
6940	53	482.3906083	3	13.18036286	6940
6940	54	482.3906083	2	13.55389541	6940
6940	55	482.3906083	0	0	6940
6940	56	482.3906083	1	6.723585912	6940
6940	57	482.3906083	2	15.10138741	6940
6940	58	482.3906083	2	11.20597652	6940
6940	59	482.3906083	1	6.723585912	6940
6940	60	482.3906083	0	0	6940
6940	61	482.3906083	1	8.217716115	6940
6940	62	482.3906083	3	17.76947705	6940
6940	63	482.3906083	0	0	6940
6940	64	482.3906083	2	12.70010672	6940
6940	65	482.3906083	1	10.29882604	6940
6940	66	482.3906083	2	9.01814301	6940
6940	67	482.3906083	2	8.48452508	6940
6940	68	482.3906083	3	16.32870864	6940
6940	69	482.3906083	0	0	6940
6940	70	482.3906083	2	14.83457844	6940
6940	71	482.3906083	0	0	6940
6940	72	482.3906083	1	6.189967983	6940
6940	73	482.3906083	0	0	6940
6940	74	482.3906083	2	16.48879402	6940
6940	75	482.3906083	2	14.62113127	6940
6940	76	482.3906083	0	0	6940
6940	77	482.3906083	0	0	6940
6940	78	482.3906083	1	9.711846318	6940
6940	79	482.3906083	1	4.962646745	6940
6940	80	482.3906083	2	13.12700107	6940
6940	81	482.3906083	2	10.19210245	6940
6940	82	482.3906083	1	6.937033084	6940
6940	83	482.3906083	1	7.5773746	6940
6940	84	482.3906083	4	14.4076841	6940
6940	85	482.3906083	1	5.60298826	6940
6940	86	482.3906083	2	18.1963714	6940
6940	87	482.3906083	2	12.8601921	6940
6940	88	482.3906083	2	15.9018143	6940
6940	89	482.3906083	1	10.93916756	6940
6940	90	482.3906083	2	12.75346852	6940
6940	91	482.3906083	2	8.804695838	6940
6940	92	482.3906083	4	17.87620064	6940
6940	93	482.3906083	2	11.25933831	6940
6940	94	482.3906083	2	9.124866596	6940
6940	95	482.3906083	1	9.01814301	6940
6940	96	482.3906083	2	12.16648879	6940
6940	97	482.3906083	2	17.66275347	6940
6940	98	482.3906083	1	10.72572038	6940
6940	99	482.3906083	2	9.658484525	6940
6940	100	482.3906083	1	12.00640342	6940

6950	1	488.5272145	3	15.47491996	6950
6950	2	488.5272145	2	14.99466382	6950
6950	3	488.5272145	2	13.87406617	6950
6950	4	488.5272145	0	0	6950
6950	5	488.5272145	3	20.33084312	6950
6950	6	488.5272145	1	6.990394877	6950
6950	7	488.5272145	0	0	6950
6950	8	488.5272145	0	0	6950
6950	9	488.5272145	1	7.737459979	6950
6950	10	488.5272145	2	15.26147279	6950
6950	11	488.5272145	2	11.52614728	6950
6950	12	488.5272145	0	0	6950
6950	13	488.5272145	0	0	6950
6950	14	488.5272145	1	6.67022412	6950
6950	15	488.5272145	0	0	6950
6950	16	488.5272145	0	0	6950
6950	17	488.5272145	3	18.78335112	6950
6950	18	488.5272145	3	18.1963714	6950
6950	19	488.5272145	0	0	6950
6950	20	488.5272145	4	19.79722519	6950
6950	21	488.5272145	1	8.964781217	6950
6950	22	488.5272145	0	0	6950
6950	23	488.5272145	0	0	6950
6950	24	488.5272145	0	0	6950
6950	25	488.5272145	1	2.134471718	6950
6950	26	488.5272145	4	23.74599787	6950
6950	27	488.5272145	3	19.10352188	6950
6950	28	488.5272145	3	20.81109925	6950
6950	29	488.5272145	3	17.12913554	6950
6950	30	488.5272145	2	8.164354322	6950
6950	31	488.5272145	0	0	6950
6950	32	488.5272145	1	8.057630736	6950
6950	33	488.5272145	3	19.79722519	6950
6950	34	488.5272145	3	19.85058698	6950
6950	35	488.5272145	3	20.97118463	6950
6950	36	488.5272145	0	0	6950
6950	37	488.5272145	3	17.23585912	6950
6950	38	488.5272145	3	20.01067236	6950
6950	39	488.5272145	0	0	6950
6950	40	488.5272145	0	0	6950
6950	41	488.5272145	0	0	6950
6950	42	488.5272145	3	24.17289221	6950
6950	43	488.5272145	2	14.19423693	6950
6950	44	488.5272145	2	14.46104589	6950
6950	45	488.5272145	0	0	6950
6950	46	488.5272145	0	0	6950
6950	47	488.5272145	3	16.48879402	6950
6950	48	488.5272145	2	16.75560299	6950
6950	49	488.5272145	2	11.47278549	6950
6950	50	488.5272145	2	15.36819637	6950
6950	51	488.5272145	1	7.95090715	6950
6950	52	488.5272145	2	11.31270011	6950
6950	53	488.5272145	3	12.113127	6950
6950	54	488.5272145	2	13.44717182	6950
6950	55	488.5272145	0	0	6950
6950	56	488.5272145	1	7.363927428	6950
6950	57	488.5272145	2	15.95517609	6950
6950	58	488.5272145	2	12.05976521	6950
6950	59	488.5272145	1	8.271077908	6950
6950	60	488.5272145	0	0	6950
6950	61	488.5272145	1	7.630736393	6950
6950	62	488.5272145	4	18.62326574	6950
6950	63	488.5272145	0	0	6950
6950	64	488.5272145	2	11.73959445	6950
6950	65	488.5272145	1	11.25933831	6950
6950	66	488.5272145	2	9.39167556	6950
6950	67	488.5272145	2	8.697972252	6950
6950	68	488.5272145	3	17.02241195	6950
6950	69	488.5272145	0	0	6950
6950	70	488.5272145	2	15.74172892	6950
6950	71	488.5272145	0	0	6950
6950	72	488.5272145	1	8.377801494	6950
6950	73	488.5272145	0	0	6950
6950	74	488.5272145	2	16.59551761	6950
6950	75	488.5272145	2	14.46104589	6950
6950	76	488.5272145	0	0	6950
6950	77	488.5272145	0	0	6950
6950	78	488.5272145	1	8.164354322	6950
6950	79	488.5272145	1	5.709711846	6950
6950	80	488.5272145	2	13.34044824	6950
6950	81	488.5272145	2	8.858057631	6950
6950	82	488.5272145	1	9.39167556	6950
6950	83	488.5272145	1	6.723585912	6950
6950	84	488.5272145	4	13.76734258	6950
6950	85	488.5272145	1	7.257203842	6950
6950	86	488.5272145	2	19.10352188	6950
6950	87	488.5272145	2	11.57950907	6950
6950	88	488.5272145	2	16.80896478	6950
6950	89	488.5272145	1	11.31270011	6950
6950	90	488.5272145	2	13.44717182	6950
6950	91	488.5272145	1	7.737459979	6950
6950	92	488.5272145	4	16.11526147	6950
6950	93	488.5272145	2	9.765208111	6950
6950	94	488.5272145	2	11.31270011	6950
6950	95	488.5272145	1	9.284951974	6950
6950	96	488.5272145	2	12.64674493	6950
6950	97	488.5272145	2	17.87620064	6950
6950	98	488.5272145	1	9.338313767	6950
6950	99	488.5272145	2	9.92529349	6950
6950	100	488.5272145	1	11.04589114	6950

6960	1	491.3553895	3	15.47491996	6960
6960	2	491.3553895	2	16.22198506	6960
6960	3	491.3553895	2	11.73959445	6960
6960	4	491.3553895	0	0	6960
6960	5	491.3553895	2	17.60939168	6960
6960	6	491.3553895	1	8.911419424	6960
6960	7	491.3553895	0	0	6960
6960	8	491.3553895	0	0	6960
6960	9	491.3553895	1	8.804695838	6960
6960	10	491.3553895	2	16.43543223	6960
6960	11	491.3553895	2	12.16648879	6960
6960	12	491.3553895	0	0	6960
6960	13	491.3553895	0	0	6960
6960	14	491.3553895	1	6.403415155	6960
6960	15	491.3553895	0	0	6960
6960	16	491.3553895	0	0	6960
6960	17	491.3553895	3	19.37033084	6960
6960	18	491.3553895	3	17.12913554	6960
6960	19	491.3553895	0	0	6960
6960	20	491.3553895	4	19.63713981	6960
6960	21	491.3553895	1	8.164354322	6960
6960	22	491.3553895	0	0	6960
6960	23	491.3553895	0	0	6960
6960	24	491.3553895	0	0	6960
6960	25	491.3553895	1	2.027748132	6960
6960	26	491.3553895	4	24.91995731	6960
6960	27	491.3553895	3	18.89007471	6960
6960	28	491.3553895	3	20.59765208	6960
6960	29	491.3553895	3	20.01067236	6960
6960	30	491.3553895	2	7.470651014	6960
6960	31	491.3553895	0	0	6960
